amount,amount_to_avg_ratio,hour,late_night,is_online,distance_from_home_km,txns_last_hour,merchant_category,account_age_days,prior_disputes,is_fraud
41.46,1.428,10,0,1,66.8,4,grocery,470,0,0
85.86,1.063,7,0,1,58.7,0,dining,2894,0,0
3.47,0.084,22,0,0,8.4,0,online_retail,944,0,0
9.41,0.308,22,0,0,28.6,1,electronics,353,1,0
5.6,0.175,3,1,1,29.0,0,travel,1265,0,0
31.23,0.697,18,0,1,19.1,0,grocery,80,0,0
35.01,1.441,2,1,1,66.1,1,grocery,1686,0,0
13.73,0.509,17,0,0,4.4,0,gas,2047,0,0
29.29,1.711,1,1,0,1.5,2,electronics,1747,1,0
17.99,0.853,18,0,1,86.8,0,grocery,1659,0,0
142.0,4.762,10,0,0,9.4,2,gas,3268,0,0
9.61,0.626,16,0,1,7.2,2,gas,3191,1,0
26.85,0.452,10,0,0,8.3,2,gas,1334,0,0
43.89,1.577,16,0,1,27.0,0,dining,2562,0,0
19.41,0.248,4,1,1,108.4,1,gas,591,0,0
22.89,0.951,19,0,0,23.2,1,travel,1840,0,0
104.21,1.629,19,0,0,9.2,1,dining,1442,0,0
16.3,0.557,21,0,0,1.9,0,gambling,400,0,0
87.07,2.578,18,0,0,23.9,0,online_retail,1273,0,0
14.66,0.844,9,0,0,18.3,0,gas,2120,0,0
6.27,0.228,16,0,0,2.6,1,dining,399,0,0
24.58,1.027,0,1,1,72.3,0,travel,2985,0,0
37.61,1.405,15,0,0,12.6,1,dining,2490,0,0
50.74,0.964,15,0,0,26.9,9,grocery,1985,0,0
28.41,0.549,16,0,1,49.4,1,grocery,1544,0,0
125.52,2.372,20,0,0,2.9,0,online_retail,534,0,0
34.74,1.671,18,0,0,1.0,1,grocery,2169,1,0
29.22,0.926,9,0,0,2.9,0,grocery,1959,0,0
19.71,1.467,11,0,0,13.5,0,electronics,1201,0,0
21.67,0.391,7,0,0,7.8,2,gas,527,1,0
80.74,1.365,5,1,1,44.6,1,dining,2784,0,0
55.17,1.031,2,1,1,72.1,2,gas,1336,1,0
142.04,2.59,3,1,0,15.9,1,gambling,1672,0,0
29.52,1.054,5,1,0,33.4,1,dining,1530,0,0
9.56,0.341,7,0,0,19.3,1,grocery,1934,0,0
16.42,0.4,15,0,1,49.4,0,grocery,1607,1,0
144.98,2.678,12,0,1,64.5,0,dining,3325,1,0
9.1,0.292,2,1,0,6.4,1,gas,2972,0,0
21.82,0.785,23,1,0,17.5,1,grocery,916,0,0
267.39,9.015,5,1,1,33.3,1,dining,3045,1,1
11.68,0.572,20,0,0,22.5,1,online_retail,2031,0,0
7.59,0.229,0,1,0,7.6,2,gas,1145,1,0
41.37,0.773,12,0,1,45.9,0,gambling,2794,0,0
11.8,0.202,15,0,0,10.3,1,online_retail,2933,0,0
32.64,2.084,1,1,0,19.2,0,grocery,2045,0,0
8.62,0.16,5,1,0,12.6,0,travel,541,0,0
53.59,1.299,3,1,0,18.0,0,online_retail,3086,0,0
52.14,1.684,17,0,1,78.2,0,gas,1137,0,0
65.87,2.557,5,1,1,8.0,0,dining,1696,0,0
41.9,2.045,10,0,1,38.4,1,online_retail,1062,0,0
15.89,0.396,3,1,0,1.2,0,grocery,2319,0,0
14.24,0.435,0,1,1,12.9,0,cash_advance,793,0,0
71.54,0.93,9,0,0,30.4,0,travel,3366,0,0
20.16,0.495,14,0,1,35.3,0,grocery,446,1,0
17.68,1.062,16,0,1,24.3,1,dining,479,0,0
21.08,0.736,10,0,1,55.0,0,grocery,3072,0,0
140.61,4.746,0,1,1,121.5,0,online_retail,346,0,0
23.62,1.147,16,0,1,82.7,3,grocery,2054,1,0
5.92,0.348,5,1,1,26.8,2,gas,3528,0,0
30.45,0.641,3,1,1,82.3,2,online_retail,841,0,0
88.8,3.254,21,0,1,36.0,1,grocery,1602,0,0
12.2,0.454,19,0,1,26.7,1,dining,869,0,0
25.84,0.476,11,0,0,8.5,0,dining,2399,0,0
17.09,0.851,23,1,0,5.5,0,grocery,1290,1,0
2.99,0.153,12,0,1,70.6,8,grocery,925,1,0
42.12,1.67,8,0,1,88.5,1,dining,3181,0,0
40.21,0.898,13,0,0,13.3,0,dining,2159,0,0
105.64,3.54,8,0,1,24.2,1,grocery,190,0,0
16.61,0.585,15,0,0,4.5,2,gas,1557,0,0
8.03,0.366,13,0,0,7.3,0,travel,3010,0,0
25.35,0.828,5,1,0,14.5,0,electronics,2329,0,0
9.48,0.314,8,0,1,49.2,2,gas,3020,0,0
69.68,1.749,16,0,0,27.5,1,online_retail,2885,0,0
10.39,0.338,21,0,0,9.0,1,gas,2552,0,0
15.2,0.25,2,1,1,73.2,0,online_retail,1596,0,0
10.83,0.336,10,0,0,14.0,2,gas,1273,0,0
17.62,0.375,19,0,1,35.5,2,grocery,2047,0,0
28.97,2.084,18,0,1,22.8,1,gambling,716,0,0
13.99,0.507,18,0,0,5.7,1,gas,1971,0,0
23.96,0.542,0,1,1,85.1,0,grocery,1049,0,0
28.87,1.25,7,0,0,7.7,0,grocery,792,0,0
30.44,0.871,22,0,1,59.0,2,electronics,2231,3,0
2.95,0.06,18,0,0,16.6,6,grocery,2815,0,0
30.66,0.909,7,0,0,20.7,0,dining,770,1,0
31.64,1.679,3,1,1,45.4,0,online_retail,2786,1,0
20.64,0.642,2,1,0,24.2,1,gambling,3157,0,0
19.34,0.591,20,0,0,10.1,0,grocery,792,0,0
4.32,0.133,3,1,1,60.3,1,travel,2025,0,0
19.92,0.852,11,0,0,14.7,0,dining,1892,0,0
48.68,1.921,17,0,1,57.8,0,online_retail,2486,0,0
178.06,7.834,11,0,0,2.7,1,online_retail,704,1,1
84.18,3.633,20,0,0,9.6,0,grocery,308,0,0
20.48,1.05,4,1,0,5.5,1,gas,2062,0,0
44.92,0.718,2,1,1,18.1,1,dining,2998,0,0
14.15,0.681,19,0,0,26.7,1,cash_advance,499,1,0
18.8,0.728,12,0,1,100.2,2,grocery,1642,0,0
41.79,1.146,11,0,0,30.3,2,grocery,722,1,0
44.49,1.402,2,1,1,54.1,1,gas,1602,0,0
41.01,0.546,6,0,1,102.3,0,dining,3505,0,0
13.49,0.528,21,0,0,17.3,2,electronics,3351,0,0
7.88,0.377,5,1,0,5.5,0,grocery,1165,1,0
33.38,0.613,12,0,0,7.3,1,online_retail,2785,0,0
29.08,1.154,13,0,1,26.7,2,dining,2547,0,0
8.28,0.21,18,0,0,10.5,1,gas,954,0,0
158.91,8.166,1,1,0,19.2,4,grocery,1444,1,1
15.76,0.29,20,0,0,5.8,1,travel,3478,0,0
14.89,0.553,8,0,0,5.3,0,grocery,2074,1,0
30.12,0.721,10,0,1,36.1,0,grocery,2416,0,0
13.63,0.61,1,1,1,79.3,1,grocery,959,0,0
35.13,1.399,2,1,1,69.3,1,grocery,2737,0,0
13.1,0.284,21,0,1,76.6,0,gambling,1058,0,0
30.64,1.46,1,1,0,3.8,0,online_retail,3390,0,0
36.93,1.587,9,0,0,5.0,0,gas,1589,0,0
14.6,0.347,5,1,0,31.1,1,grocery,1155,0,0
21.7,0.7,1,1,1,44.5,1,gas,3105,0,0
21.17,0.391,6,0,1,25.8,0,gas,2857,0,0
11.75,0.566,12,0,0,3.8,1,gambling,3441,0,0
65.22,2.098,21,0,1,52.0,0,travel,3582,0,0
8.04,0.197,5,1,1,36.5,0,online_retail,3211,0,0
56.27,0.689,1,1,0,11.8,0,electronics,967,0,0
12.49,0.326,14,0,0,13.1,0,travel,3491,0,0
11.15,0.407,15,0,0,13.7,2,grocery,1339,1,0
27.8,0.809,19,0,1,100.2,1,electronics,843,0,0
9.59,0.443,17,0,0,10.0,0,electronics,2902,0,0
8.6,0.297,13,0,0,0.4,1,online_retail,1504,0,0
34.61,1.839,11,0,1,46.3,0,grocery,2249,0,0
52.09,1.995,20,0,0,23.5,0,dining,2178,0,0
9.12,0.232,19,0,0,5.1,0,travel,1088,0,0
15.58,0.527,14,0,1,66.7,0,dining,2040,0,0
3.7,0.053,23,1,0,10.3,1,gas,2605,0,0
10.27,0.216,19,0,1,16.5,0,grocery,266,0,0
44.66,2.153,14,0,0,12.1,1,dining,830,0,0
7.97,0.343,9,0,1,88.2,0,grocery,1199,0,0
27.32,0.867,21,0,1,7.8,0,cash_advance,2157,0,0
9.97,0.256,16,0,1,47.9,0,grocery,2101,0,0
63.15,3.359,2,1,0,6.3,1,gambling,2854,0,0
9.72,0.382,7,0,0,13.4,0,grocery,1412,0,0
69.92,1.232,17,0,0,10.1,1,grocery,1990,0,0
27.24,0.774,17,0,1,94.3,0,gas,2594,0,0
4.63,0.169,5,1,0,15.3,1,cash_advance,3551,0,0
20.91,0.63,20,0,0,12.2,0,travel,3041,1,0
100.49,1.492,19,0,0,7.3,2,dining,1985,0,0
6.66,0.144,7,0,0,24.8,0,online_retail,3215,0,0
11.59,0.971,17,0,1,18.3,1,electronics,1126,0,0
503.77,9.062,11,0,0,27.2,0,grocery,2210,0,1
81.06,2.453,9,0,0,8.1,1,online_retail,2375,0,0
71.74,2.427,10,0,0,12.7,1,grocery,3274,0,0
10.4,0.459,15,0,1,81.8,1,grocery,1801,0,0
120.09,5.58,3,1,0,5.5,0,dining,26,0,0
43.16,1.631,4,1,0,40.7,1,dining,279,0,0
125.44,6.38,8,0,1,67.1,0,online_retail,1215,0,0
51.33,2.447,18,0,1,77.3,0,gambling,369,0,0
10.7,0.411,8,0,0,10.4,1,grocery,3469,0,0
12.59,0.246,1,1,0,2.5,0,grocery,1850,0,0
40.96,1.07,20,0,0,4.6,1,gas,2307,0,0
19.64,0.926,1,1,0,8.8,0,grocery,1542,0,0
23.9,0.83,16,0,1,20.3,1,dining,3048,0,0
76.06,2.605,5,1,1,21.8,0,gas,3011,0,0
13.03,0.47,3,1,1,32.7,0,travel,1443,0,0
12.75,0.403,2,1,0,3.0,1,travel,111,0,0
22.52,0.646,3,1,1,43.8,0,gambling,1250,0,0
52.89,1.259,16,0,1,31.5,0,gambling,1602,0,0
21.24,0.856,6,0,0,22.1,0,grocery,375,0,0
14.98,0.542,3,1,0,22.3,0,cash_advance,3142,0,0
25.01,0.647,14,0,0,14.3,1,gas,3558,0,0
23.28,1.46,7,0,0,2.3,0,travel,3133,0,0
10.85,0.356,5,1,1,66.0,0,gas,3080,0,0
40.34,1.252,23,1,1,48.2,0,grocery,225,0,0
88.57,2.223,3,1,1,43.9,0,travel,3030,0,0
23.82,0.585,18,0,0,4.8,0,grocery,1449,0,0
11.31,0.365,15,0,1,40.4,2,electronics,2807,0,0
55.17,1.969,15,0,0,17.5,0,dining,2335,0,0
36.22,1.163,8,0,1,18.4,0,gambling,2638,0,0
35.71,1.106,9,0,0,11.4,0,grocery,1017,0,0
103.09,1.648,11,0,0,36.6,1,dining,3005,0,0
8.05,0.243,5,1,0,4.9,1,cash_advance,1310,0,0
11.88,0.312,19,0,1,5.2,5,grocery,1585,0,0
92.61,3.864,7,0,0,8.1,0,gas,1077,0,0
7.38,0.332,22,0,1,47.0,1,travel,167,0,0
87.12,1.219,5,1,0,22.5,0,dining,2761,0,0
6.9,0.094,16,0,1,77.7,0,grocery,1358,0,0
31.96,0.912,13,0,1,49.7,0,gambling,152,0,0
41.96,0.569,17,0,0,7.6,0,gas,1770,1,0
28.52,0.966,21,0,1,26.1,1,grocery,754,0,0
191.25,5.797,14,0,0,2.4,1,online_retail,1243,0,0
22.01,1.493,20,0,0,11.8,0,gambling,1921,0,0
17.42,0.53,13,0,1,3.5,1,grocery,2504,0,0
214.52,6.499,20,0,1,32.8,0,grocery,740,0,0
65.9,1.665,2,1,0,21.5,3,grocery,2337,0,0
127.49,2.194,21,0,0,8.1,2,dining,1580,0,0
40.34,2.938,13,0,1,22.5,0,grocery,3140,1,0
34.63,1.152,5,1,0,17.2,0,electronics,3260,0,0
10.8,0.333,4,1,0,15.7,7,grocery,2570,0,0
8.16,0.251,4,1,0,10.5,0,electronics,1386,0,0
20.41,0.703,4,1,1,35.6,3,electronics,947,0,0
118.4,4.542,6,0,1,53.8,0,grocery,1667,0,0
14.52,0.592,7,0,0,7.0,0,online_retail,3147,0,0
23.93,0.271,22,0,1,23.5,1,travel,3230,0,0
7.2,0.127,12,0,0,12.9,1,gas,1732,0,0
69.56,2.747,12,0,0,21.4,1,gambling,2513,0,0
8.83,0.146,21,0,0,7.8,0,electronics,2831,0,0
7.6,0.208,6,0,0,7.0,0,gas,917,0,0
27.79,1.097,3,1,0,10.8,0,dining,1119,1,0
5.54,0.263,16,0,0,16.1,2,cash_advance,2315,0,0
50.42,1.788,9,0,0,32.3,1,grocery,311,0,0
57.47,2.555,17,0,1,57.9,0,gas,3098,0,0
9.78,0.384,4,1,0,26.9,1,cash_advance,348,0,0
21.26,0.904,12,0,1,19.0,0,gas,1454,0,0
9.61,0.194,19,0,0,28.2,0,grocery,1455,0,0
23.5,1.371,15,0,0,14.2,0,gas,569,0,0
8.38,0.32,5,1,0,15.9,2,gas,1253,1,0
76.01,4.649,16,0,0,7.7,0,dining,769,0,0
9.29,0.152,11,0,1,96.0,0,grocery,309,0,0
22.79,0.671,15,0,0,3.5,2,grocery,1349,0,0
13.03,0.318,9,0,0,4.0,0,dining,1682,0,0
56.47,3.922,21,0,1,66.7,0,dining,3515,0,0
5.99,0.267,14,0,1,114.0,0,gas,2975,0,0
21.68,0.281,9,0,0,14.2,0,grocery,2703,0,0
41.73,0.951,2,1,1,58.9,1,dining,1379,0,0
28.73,1.19,19,0,0,17.9,0,cash_advance,595,1,0
17.67,1.085,15,0,0,6.1,0,grocery,748,0,0
41.17,1.157,7,0,0,19.1,1,grocery,2288,0,0
100.86,5.073,16,0,0,7.8,2,dining,2704,0,0
39.59,1.416,14,0,0,7.1,1,online_retail,341,1,0
36.74,2.126,6,0,1,49.2,1,travel,2857,0,0
40.48,1.216,23,1,0,11.0,0,gas,3217,1,0
23.74,1.007,23,1,0,11.6,0,online_retail,132,0,0
25.06,1.434,1,1,1,56.0,2,online_retail,892,0,1
55.86,3.299,16,0,1,35.0,0,grocery,635,0,0
45.83,2.318,6,0,0,35.1,2,grocery,3443,0,0
2.53,0.042,4,1,0,6.6,4,cash_advance,1173,0,0
20.37,0.429,13,0,0,28.0,0,dining,2641,0,0
23.79,0.712,7,0,0,13.3,2,gas,3303,0,0
48.04,1.39,5,1,0,12.9,1,gas,2261,0,0
40.95,2.083,2,1,0,0.3,0,grocery,2908,0,0
4.64,0.173,3,1,0,13.1,0,grocery,3234,0,0
21.09,0.412,9,0,1,63.6,0,grocery,1845,0,0
25.82,0.691,18,0,0,23.1,0,grocery,3174,0,0
22.53,0.32,0,1,0,14.0,0,grocery,2752,0,0
23.73,0.455,12,0,1,46.7,0,cash_advance,1068,0,0
6.23,0.186,16,0,1,58.8,0,grocery,53,0,0
74.02,3.705,16,0,1,77.7,0,cash_advance,3146,0,0
39.17,1.168,23,1,0,4.1,0,electronics,1448,0,0
33.88,1.31,14,0,1,36.8,1,grocery,2540,0,0
32.18,0.621,22,0,0,7.0,0,gambling,214,1,0
16.76,0.902,7,0,1,41.6,1,gambling,53,0,0
28.08,0.662,4,1,1,37.9,1,dining,2854,0,0
4.94,0.077,21,0,1,70.4,0,electronics,3169,0,0
53.87,0.963,11,0,0,31.4,1,gas,3133,0,0
8.92,0.252,4,1,0,1.3,0,grocery,882,0,0
18.37,0.337,14,0,1,42.9,0,grocery,3118,0,0
3.28,0.16,11,0,0,1.6,1,gas,472,0,0
26.76,0.956,12,0,0,30.2,1,grocery,3043,0,0
22.32,0.698,15,0,0,16.8,1,online_retail,1024,0,0
196.02,4.769,13,0,0,5.2,0,electronics,113,0,0
46.8,1.162,17,0,1,35.0,1,grocery,1999,0,0
84.97,2.613,1,1,1,25.1,1,gas,1867,0,0
16.41,0.247,0,1,1,13.3,0,electronics,3140,0,0
69.25,4.339,11,0,1,62.8,0,grocery,1708,1,0
18.4,0.845,15,0,1,128.9,2,grocery,62,0,0
69.53,1.634,13,0,1,26.5,1,dining,1605,0,0
65.26,2.322,2,1,1,84.6,0,grocery,2023,0,0
11.94,0.752,12,0,0,27.5,0,dining,2883,0,0
12.28,0.281,12,0,0,20.0,2,travel,1584,0,0
18.66,0.363,23,1,1,42.4,0,cash_advance,424,1,0
18.32,0.61,17,0,0,15.3,0,online_retail,2655,1,0
28.77,0.952,13,0,1,12.8,0,gambling,3001,0,0
252.35,8.711,18,0,0,9.3,1,grocery,2935,0,0
6.23,0.154,12,0,0,0.1,1,travel,89,0,0
14.02,0.242,11,0,0,16.5,1,grocery,3175,0,0
33.2,1.022,14,0,0,7.4,0,grocery,3388,0,0
325.18,14.114,17,0,0,6.3,0,gas,380,0,1
55.87,1.383,1,1,1,39.7,1,online_retail,138,0,0
25.33,0.57,6,0,1,33.7,0,cash_advance,1469,0,0
37.37,1.389,14,0,1,80.9,2,gas,2238,2,0
29.18,1.4,6,0,1,23.9,0,grocery,1157,0,0
23.71,0.902,14,0,1,80.9,0,electronics,2312,0,0
169.92,4.518,23,1,0,18.3,0,gas,394,0,0
22.94,0.627,18,0,1,87.0,0,grocery,3145,0,0
46.26,1.568,6,0,0,2.7,0,gas,3460,0,0
18.23,0.589,9,0,1,9.9,0,gas,115,0,0
13.56,0.697,19,0,0,7.4,1,online_retail,2626,0,0
41.39,1.085,18,0,0,30.8,0,gas,2445,0,0
12.5,0.322,0,1,0,2.6,0,grocery,1012,1,0
79.57,3.088,9,0,0,13.9,0,cash_advance,2514,0,0
31.57,1.577,23,1,0,4.7,8,gas,1122,1,0
20.43,0.659,2,1,0,34.4,0,cash_advance,267,0,0
55.38,3.58,10,0,0,4.5,1,grocery,1794,0,0
12.13,0.737,8,0,0,0.8,2,gambling,2751,0,0
11.98,0.365,14,0,0,0.9,0,travel,2854,0,0
56.28,2.026,23,1,0,8.0,1,grocery,3167,0,0
24.09,1.062,4,1,1,76.8,0,grocery,1098,0,0
64.08,1.24,12,0,0,3.7,1,electronics,3223,0,0
9.44,0.29,14,0,1,68.8,1,grocery,2142,0,0
8.26,0.208,15,0,1,29.9,5,electronics,280,1,0
28.5,0.854,23,1,0,14.8,2,dining,2039,0,0
30.47,1.204,0,1,0,6.0,1,dining,1815,0,0
65.19,2.133,11,0,0,34.0,0,grocery,1958,0,0
5.48,0.218,20,0,1,58.0,0,dining,1846,0,0
10.08,0.329,22,0,0,2.2,1,dining,2245,0,0
63.55,3.317,13,0,1,70.9,0,grocery,1126,0,0
18.84,0.869,19,0,1,82.0,1,grocery,1521,0,0
19.73,0.469,7,0,0,4.2,0,gas,352,0,0
13.7,0.168,4,1,0,3.1,0,electronics,3528,0,0
43.27,0.672,20,0,0,15.9,0,grocery,396,0,0
11.59,0.617,21,0,0,9.1,0,online_retail,2626,1,0
49.21,0.844,16,0,0,24.3,1,cash_advance,263,0,0
6.69,0.087,7,0,1,53.2,2,gas,2589,0,0
36.24,0.897,0,1,1,28.6,1,grocery,297,0,0
20.98,0.332,12,0,1,2.3,0,gas,181,0,0
59.71,2.038,8,0,0,7.6,0,grocery,2908,0,0
21.14,0.886,23,1,1,40.5,0,travel,1992,1,0
17.79,0.286,14,0,0,14.6,0,online_retail,2865,0,0
2.39,0.045,10,0,0,4.0,1,online_retail,141,0,0
43.8,0.756,4,1,0,27.7,1,electronics,1871,0,0
23.85,1.262,2,1,0,8.7,3,online_retail,36,0,0
7.15,0.209,17,0,0,6.3,0,gambling,2631,0,0
50.03,0.684,20,0,0,8.3,0,grocery,2121,0,0
26.9,0.535,2,1,0,12.6,0,gas,2869,0,0
102.2,2.479,12,0,1,95.3,0,grocery,1947,0,0
34.85,1.6,17,0,0,15.1,0,gas,2754,0,0
18.55,0.944,2,1,1,57.4,1,grocery,392,0,0
31.09,1.486,19,0,0,1.2,0,cash_advance,2297,0,0
30.6,1.021,9,0,0,6.9,0,dining,617,0,0
22.54,0.496,10,0,0,5.6,1,dining,1149,0,0
45.13,0.713,18,0,1,40.5,0,gas,1818,0,0
18.03,0.319,3,1,1,43.6,2,online_retail,2281,0,0
24.17,0.426,18,0,1,55.1,1,travel,998,0,0
12.11,0.503,13,0,1,64.9,1,dining,3531,0,0
17.39,0.412,13,0,0,6.9,1,dining,966,0,0
126.98,2.815,16,0,0,23.1,2,gas,2073,0,0
2.75,0.102,12,0,0,9.4,0,dining,1165,1,0
55.14,2.765,11,0,0,13.4,0,online_retail,2837,0,0
5.5,0.395,11,0,1,19.2,1,dining,1310,0,0
32.35,0.643,18,0,1,5.1,1,gambling,2270,0,0
17.08,0.579,14,0,0,31.0,0,gas,2205,0,0
22.2,0.696,23,1,1,49.7,0,electronics,582,0,0
25.59,1.058,7,0,1,3.0,0,gas,2034,0,0
149.5,4.504,12,0,0,27.3,0,gas,1469,1,0
101.64,3.635,6,0,0,17.3,2,gas,2280,0,0
48.03,0.82,18,0,0,7.2,0,dining,1015,0,0
22.99,0.754,17,0,0,13.6,0,electronics,621,0,0
66.68,2.681,23,1,1,14.6,1,grocery,1522,0,0
27.93,1.198,0,1,0,10.5,0,travel,612,0,0
20.18,0.421,22,0,1,29.1,1,gambling,2562,1,0
14.66,0.467,19,0,1,19.5,1,grocery,2788,0,0
10.03,0.235,2,1,0,15.4,1,travel,1572,0,0
22.34,0.417,5,1,1,70.2,0,dining,701,0,0
75.98,1.357,16,0,1,18.9,1,grocery,3437,1,0
55.02,0.909,20,0,0,10.1,0,online_retail,434,0,0
20.31,0.732,13,0,0,7.2,0,gas,268,1,0
6.59,0.177,11,0,0,10.1,0,travel,1176,0,0
67.33,2.381,5,1,0,26.0,1,electronics,1543,0,0
453.09,20.947,11,0,1,58.5,0,grocery,1691,0,1
32.61,1.394,17,0,1,35.8,0,dining,1326,0,0
15.64,0.703,12,0,0,32.9,1,dining,3413,0,0
42.09,1.678,6,0,1,29.5,0,dining,2933,0,0
111.83,3.362,15,0,0,4.1,0,online_retail,424,0,0
34.79,2.107,0,1,0,11.6,0,gas,762,0,0
15.87,0.23,14,0,0,3.4,0,online_retail,2973,0,0
10.0,0.27,18,0,0,12.4,0,online_retail,1390,0,0
4.99,0.203,8,0,0,8.5,0,travel,523,0,0
28.51,1.704,16,0,0,3.2,0,dining,3176,0,0
11.01,0.382,22,0,1,12.2,1,gambling,603,0,0
177.86,3.367,1,1,0,9.4,0,online_retail,3394,0,0
10.0,0.593,22,0,1,72.4,0,online_retail,2328,0,0
29.11,0.741,6,0,0,7.0,0,grocery,2387,1,0
6.97,0.247,10,0,1,8.5,1,grocery,1808,1,0
21.38,0.527,7,0,1,75.8,1,grocery,2994,0,0
6.02,0.303,16,0,0,20.6,0,grocery,620,0,0
64.96,2.293,9,0,0,15.0,1,grocery,1069,0,0
10.54,0.735,5,1,1,49.7,2,online_retail,3228,0,0
116.98,6.738,0,1,0,7.7,1,travel,1376,0,0
70.16,1.359,18,0,0,6.6,1,electronics,79,0,0
75.74,1.666,4,1,1,78.0,0,gas,3596,1,0
45.45,1.565,15,0,0,0.9,0,electronics,3066,0,0
5.11,0.307,23,1,1,136.3,0,grocery,3456,0,0
7.65,0.138,14,0,0,3.0,0,cash_advance,1441,0,0
11.8,0.235,17,0,1,76.9,1,online_retail,341,0,0
59.92,2.076,16,0,0,9.6,1,electronics,933,0,0
35.3,0.814,19,0,0,6.0,0,grocery,836,0,0
167.7,2.848,18,0,0,6.6,0,grocery,1139,0,0
58.35,3.636,22,0,0,6.2,0,grocery,343,1,0
21.78,1.407,7,0,0,13.4,0,grocery,349,0,0
14.81,0.616,10,0,0,4.5,1,grocery,231,0,0
17.49,0.542,15,0,0,12.3,0,grocery,962,0,0
30.46,2.782,9,0,0,20.3,0,dining,3455,0,0
67.46,2.195,10,0,0,24.3,1,dining,482,0,0
39.76,1.146,15,0,0,20.2,0,gas,1538,0,0
13.17,0.263,13,0,0,5.2,0,electronics,3233,0,0
16.45,0.68,3,1,0,3.8,2,online_retail,729,0,0
8.85,0.158,16,0,1,14.1,0,cash_advance,2762,0,0
7.14,0.211,11,0,0,12.3,1,gas,1171,0,0
13.85,0.436,21,0,0,1.5,0,electronics,311,0,0
38.13,0.689,21,0,0,3.7,0,dining,561,0,0
12.0,0.536,21,0,0,11.3,1,gas,1968,1,0
51.64,1.721,10,0,1,35.3,2,grocery,2888,0,0
68.57,2.162,0,1,0,18.1,0,online_retail,2465,0,0
4.79,0.254,0,1,0,33.2,0,cash_advance,2359,1,0
67.99,3.471,16,0,1,18.9,0,dining,2456,0,0
39.63,1.41,4,1,0,13.8,2,travel,1722,0,1
17.49,0.225,7,0,0,26.0,2,online_retail,2149,0,0
17.15,0.513,17,0,0,5.2,2,gas,253,0,0
24.0,0.535,17,0,0,17.6,1,electronics,424,0,0
8.46,0.184,23,1,0,19.5,2,gambling,1199,0,0
83.02,2.013,2,1,0,21.8,1,gambling,3118,0,0
31.72,1.853,7,0,0,1.1,2,online_retail,1289,0,0
23.43,0.443,22,0,1,25.7,8,electronics,2478,0,0
132.47,5.543,15,0,1,95.7,2,online_retail,2574,0,1
12.34,0.559,16,0,0,0.3,1,gambling,2376,0,0
53.81,1.313,23,1,0,4.1,1,gas,1216,1,0
62.05,3.184,19,0,1,38.9,0,grocery,1266,0,0
28.07,1.455,17,0,0,0.0,0,gambling,1861,0,0
9.49,0.325,8,0,0,12.0,1,dining,2633,0,0
72.23,1.762,0,1,0,18.6,0,gas,1700,0,0
35.74,1.179,9,0,0,16.1,0,electronics,716,1,0
8.84,0.311,2,1,1,30.0,0,gas,3250,0,0
29.79,0.798,14,0,0,9.4,1,dining,3006,0,0
12.12,0.566,15,0,0,16.5,1,online_retail,255,0,0
10.46,0.31,16,0,1,21.8,2,online_retail,1979,1,0
53.58,2.228,12,0,1,14.8,3,dining,3454,0,0
26.75,1.115,8,0,1,54.2,2,online_retail,2829,0,0
17.6,0.461,13,0,1,118.5,1,online_retail,608,0,0
14.84,0.356,17,0,0,16.3,0,grocery,419,0,0
5.28,0.097,1,1,0,17.0,8,online_retail,2440,0,0
26.53,0.298,13,0,0,16.6,0,travel,827,0,0
21.56,0.812,10,0,1,42.0,1,gambling,1192,0,0
9.06,0.172,23,1,0,22.6,0,grocery,1492,0,0
77.84,3.737,12,0,0,1.3,0,gas,3151,0,0
16.82,0.339,15,0,1,85.4,1,grocery,3299,1,0
71.91,1.655,6,0,1,39.1,0,gas,1715,1,0
75.5,2.211,10,0,0,3.8,2,grocery,181,1,0
7.75,0.293,11,0,1,19.6,4,online_retail,2495,0,0
17.92,0.477,2,1,0,3.6,0,travel,2980,0,0
27.39,1.046,11,0,0,2.7,0,dining,1283,0,0
15.62,0.349,16,0,1,9.0,1,dining,3161,0,0
77.95,2.952,10,0,1,48.8,1,gas,2594,0,0
11.21,0.324,16,0,0,1.8,0,gambling,2948,0,0
26.22,0.433,4,1,0,9.7,2,gas,1759,0,0
19.08,0.538,19,0,0,2.9,0,grocery,3145,0,0
106.13,2.434,22,0,0,13.7,1,online_retail,2132,0,0
12.79,0.204,22,0,0,2.5,1,online_retail,2753,0,0
201.77,7.372,21,0,0,2.1,2,grocery,1941,1,1
7.88,0.193,6,0,1,18.0,0,grocery,386,0,0
13.67,0.487,10,0,0,26.9,0,cash_advance,2182,0,0
63.9,2.25,12,0,0,9.5,0,dining,2249,0,0
19.52,0.655,8,0,0,26.3,1,dining,3383,0,0
25.92,1.702,3,1,0,19.4,0,online_retail,1419,0,0
5.21,0.086,17,0,1,40.9,0,gas,2964,0,0
19.94,0.718,21,0,1,41.0,0,dining,2761,0,0
58.4,1.318,16,0,1,125.5,1,dining,2825,0,0
48.04,1.528,18,0,0,10.0,0,travel,1071,1,0
21.38,0.381,20,0,0,35.8,0,grocery,1739,0,0
12.97,0.247,12,0,0,2.7,0,gas,723,1,0
97.43,2.21,3,1,0,0.1,1,dining,194,0,0
